Stkcd	Accper	Typrep	Indcd	F010101A	F010201A	F010501A	F011201A	F011601A	F011801A	F011901A	Indnme
股票代码	截止日期	报表类型编码	行业代码	流动比率	速动比率	营运资金与借款比	资产负债率	权益乘数	权益对负债比率	长期资本负债率	行业名称
600129	2018-12-31	A	C27	0.955386	0.598108	-0.083274	0.745157	3.923988	0.341999	0.359243	医药制造业
600129	2018-12-31	B	C27	1.240618	1.236461	0.458177	0.371428	1.590908	1.692312	0.075273	医药制造业
600129	2019-12-31	A	C27	0.839049	0.537261	-0.435087	0.778909	4.523034	0.283846	0.294607	医药制造业
600129	2019-12-31	B	C27	1.243928	1.243905	0.499907	0.408974	1.691972	1.445146	0.109772	医药制造业
600129	2020-12-31	A	C27	0.89417	0.618131	-0.210135	0.781515	4.576966	0.279567	0.388552	医药制造业
600129	2020-12-31	B	C27	1.226526	1.226506	0.647502	0.42925	1.752082	1.329643	0.074796	医药制造业
600129	2021-12-31	A	C27	0.745339	0.491967	-0.620757	0.802454	5.062112	0.246177	0.376494	医药制造业
600129	2021-12-31	B	C27	1.324598	1.32458	0.66601	0.342996	1.522061	1.915485	0.045006	医药制造业
600130	2016-12-31	A	C39	2.540075	2.01097	18.480105	0.304882	1.438605	2.279956	0.007779	计算机、通信和其他电子设备制造业
600130	2016-12-31	B	C39	4.157641	3.740206		0.156878	1.186068	5.374373	0.001529	计算机、通信和其他电子设备制造业
600130	2017-12-31	A	C39	3.359919	2.908174		0.204684	1.257361	3.885586	0.008382	计算机、通信和其他电子设备制造业
600130	2017-12-31	B	C39	3.623277	3.472707		0.16361	1.195614	5.112109	0.001234	计算机、通信和其他电子设备制造业
600130	2018-12-31	A	C39	4.33738	4.052398		0.164723	1.197207	5.070813	0.007333	计算机、通信和其他电子设备制造业
600130	2018-12-31	B	C39	3.340337	3.291594		0.211194	1.267738	3.734994	0.000912	计算机、通信和其他电子设备制造业
600130	2019-12-31	A	C39	5.799823	5.559981		0.129722	1.149059	6.708763	0.006135	计算机、通信和其他电子设备制造业
600130	2019-12-31	B	C39	14.196249	14.184686		0.051186	1.053948	18.536483	0.000166	计算机、通信和其他电子设备制造业
600130	2020-12-31	A	C39	3.354432	3.125572	29.774257	0.237567	1.31159	3.209347	0.006368	计算机、通信和其他电子设备制造业
600130	2020-12-31	B	C39	12.19935	12.19935		0.05985	1.06366	15.708409	0.000317	计算机、通信和其他电子设备制造业
600130	2021-12-31	A	C39	4.624728	4.331496	50.038576	0.172795	1.20889	4.787213	0.005585	计算机、通信和其他电子设备制造业
600130	2021-12-31	B	C39	10.239478	10.239478		0.06343	1.067726	14.765309	0.000238	计算机、通信和其他电子设备制造业
600132	2016-12-31	A	C15	0.875632	0.332721	-28.841951	0.630896	2.709267	0.585046	0.326411	酒、饮料和精制茶制造业
600132	2016-12-31	B	C15	1.206832	0.621276		0.418318	1.719153	1.390526	0.113754	酒、饮料和精制茶制造业
600132	2017-12-31	A	C15	0.941273	0.571394		0.667656	3.008928	0.497778	0.352407	酒、饮料和精制茶制造业
600132	2017-12-31	B	C15	1.212587	0.829187		0.445664	1.803959	1.243844	0.124042	酒、饮料和精制茶制造业
600132	2018-12-31	A	C15	0.854559	0.660853		0.647662	2.838181	0.544016	0.254406	酒、饮料和精制茶制造业
600132	2018-12-31	B	C15	1.573871	1.346903		0.452763	1.827363	1.20866	0.144569	酒、饮料和精制茶制造业
600132	2019-12-31	A	C15	1.136943	0.895709		0.569949	2.325305	0.754543	0.245781	酒、饮料和精制茶制造业
600132	2019-12-31	B	C15	1.389595	1.148007		0.394489	1.651497	1.534927	0.056198	酒、饮料和精制茶制造业
600132	2020-12-31	A	C15	0.529209	0.323678	-8.914969	0.836501	6.116235	0.195456	0.415415	酒、饮料和精制茶制造业
600132	2020-12-31	B	C15	0.315518	0.315518	-0.576533	0.182696	1.223534	4.473584	0.123261	酒、饮料和精制茶制造业
600132	2021-12-31	A	C15	0.633398	0.394035		0.728748	3.686611	0.372216	0.143035	酒、饮料和精制茶制造业
600132	2021-12-31	B	C15	11.130921	11.130921		0.049245	1.051795	19.306765	0.026212	酒、饮料和精制茶制造业
600135	2016-12-31	A	C26	3.689619	2.963785	6.392648	0.194944	1.242149	4.129688	0.00494	化学原料及化学制品制造业
600135	2016-12-31	B	C26	3.555166	3.0242	5.662482	0.181762	1.222138	4.5017	0.005324	化学原料及化学制品制造业
600135	2017-12-31	A	C26	2.726642	2.117863	3.221771	0.279432	1.387795	2.578682	0.012241	化学原料及化学制品制造业
600135	2017-12-31	B	C26	2.590167	2.119593	2.790536	0.273074	1.375656	2.662007	0.013127	化学原料及化学制品制造业
600135	2018-12-31	A	C26	2.739818	2.17529	3.927953	0.277668	1.384404	2.601427	0.012598	化学原料及化学制品制造业
600135	2018-12-31	B	C26	2.622479	2.227298	3.386147	0.269779	1.369448	2.706741	0.013516	化学原料及化学制品制造业
600135	2019-12-31	A	C26	3.04071	2.293959	5.179444	0.250136	1.333575	2.997827	0.027925	化学原料及化学制品制造业
600135	2019-12-31	B	C26	2.636972	2.098012	3.510991	0.227609	1.29468	3.393507	0.029336	化学原料及化学制品制造业
600135	2020-12-31	A	C26	4.330328	3.585943	16.871469	0.18523	1.22734	4.398706	0.023282	化学原料及化学制品制造业
600135	2020-12-31	B	C26	4.071508	3.586243	15.67411	0.162138	1.193514	5.167574	0.024775	化学原料及化学制品制造业
600135	2021-12-31	A	C26	3.868294	3.056088	11.764363	0.208251	1.263027	3.801897	0.026221	化学原料及化学制品制造业
600135	2021-12-31	B	C26	3.719419	3.031724	9.394964	0.176143	1.213802	4.677219	0.025729	化学原料及化学制品制造业
600139	2016-12-31	A	C36	1.290172	1.256542	0.20642	0.73579	3.784867	0.359084	0.629864	汽车制造业
600139	2016-12-31	B	C36	3.001355	3.001355	0.826691	0.356747	1.554599	1.803104	0.316696	汽车制造业
600139	2017-12-31	A	C36	0.990398	0.974005	-0.00994	0.816336	5.444712	0.224986	0.718595	汽车制造业
600139	2017-12-31	B	C36	0.63024	0.63024		0.526639	2.112551	0.898835	0.375099	汽车制造业
600139	2018-12-31	A	C36	1.794914	1.794914	0.397711	0.735594	3.782062	0.359446	0.675921	汽车制造业
600139	2018-12-31	B	C36	0.462131	0.462131		0.68613	3.186027	0.457451	0.579435	汽车制造业
600139	2019-12-31	A	C36	1.416432	1.416432	0.226728	0.731148	3.71952	0.367712	0.668734	汽车制造业
600139	2019-12-31	B	C36	0.188065	0.188065		0.725024	3.636675	0.379266	0.633651	汽车制造业
600141	2016-12-31	A	C26	0.391984	0.292168	-1.021154	0.689035	3.2158	0.451304	0.422762	化学原料及化学制品制造业
600141	2016-12-31	B	C26	0.624263	0.597193	-0.850789	0.596645	2.479204	0.676039	0.296979	化学原料及化学制品制造业
600141	2017-12-31	A	C26	0.413452	0.273692	-0.665542	0.672695	3.055256	0.486557	0.3807	化学原料及化学制品制造业
600141	2017-12-31	B	C26	0.54269	0.503661	-0.557669	0.588272	2.428789	0.699893	0.295156	化学原料及化学制品制造业
600141	2018-12-31	A	C26	0.438734	0.305976	-0.830071	0.670311	3.033159	0.491846	0.290715	化学原料及化学制品制造业
600141	2018-12-31	B	C26	0.48107	0.442689	-0.716437	0.526803	2.113287	0.898241	0.202915	化学原料及化学制品制造业
600141	2019-12-31	A	C26	0.500601	0.338488	-0.642835	0.661555	2.954687	0.511591	0.372556	化学原料及化学制品制造业
600141	2019-12-31	B	C26	0.529154	0.487316	-0.841972	0.540312	2.175387	0.850783	0.251014	化学原料及化学制品制造业
600141	2020-12-31	A	C26	0.504245	0.388374	-0.6323	0.633556	2.728927	0.578393	0.345358	化学原料及化学制品制造业
600141	2020-12-31	B	C26	0.567728	0.522823	-0.551773	0.49032	1.962017	1.039483	0.25071	化学原料及化学制品制造业
600141	2021-12-31	A	C26	0.646907	0.461661	-0.582572	0.540644	2.176963	0.849644	0.252264	化学原料及化学制品制造业
600141	2021-12-31	B	C26	0.651119	0.607972	-0.832306	0.423629	1.734994	1.360556	0.145035	化学原料及化学制品制造业
600146	2016-12-31	A	C26	4.51796	4.409036	6.688138	0.265638	1.361727	2.764519	0.162887	化学原料及化学制品制造业
600146	2016-12-31	B	C26	43.880984	43.880984		0.151814	1.178986	5.587019	0.143614	化学原料及化学制品制造业
600148	2016-12-31	A	C36	1.725182	1.432511		0.536309	2.156611	0.864595	0.199492	汽车制造业
600148	2016-12-31	B	C36	1.717627	1.462286		0.488496	1.955019	1.0471	0.219905	汽车制造业
600148	2017-12-31	A	C36	1.728617	1.349313		0.534626	2.14881	0.870466	0.176121	汽车制造业
600148	2017-12-31	B	C36	1.650897	1.348061		0.49603	1.984245	1.016007	0.202912	汽车制造业
600148	2018-12-31	A	C36	1.80958	1.521903		0.512784	2.052479	0.950138	0.157558	汽车制造业
600148	2018-12-31	B	C36	1.629083	1.41084		0.506747	2.027357	0.973372	0.190497	汽车制造业
600148	2019-12-31	A	C36	1.809689	1.509426	94.672302	0.502386	2.009589	0.990502	0.138407	汽车制造业
600148	2019-12-31	B	C36	1.650095	1.429308	37.6639	0.484875	1.941278	1.062385	0.181578	汽车制造业
600148	2020-12-31	A	C36	1.731355	1.317396	117.70776	0.547372	2.20932	0.826911	0.139495	汽车制造业
600148	2020-12-31	B	C36	1.531761	1.203818	46.841934	0.561342	2.27968	0.781445	0.188553	汽车制造业
600150	2016-12-31	A	C37	2.151464	1.253698	0.978919	0.678786	3.113194	0.473217	0.519318	铁路、船舶、航空航天和其它运输设备制造业
600150	2016-12-31	B	C37	5103.320944	5103.320944		0.002136	1.00214	467.232276	0.002104	铁路、船舶、航空航天和其它运输设备制造业
600150	2017-12-31	A	C37	1.737429	1.25943	0.950514	0.713435	3.489605	0.40167	0.551586	铁路、船舶、航空航天和其它运输设备制造业
600150	2017-12-31	B	C37	8.00607	8.00607		0.020432	1.020858	47.94262	0.002091	铁路、船舶、航空航天和其它运输设备制造业
600150	2018-12-31	A	C37	1.710203	1.318871	5.488071	0.54453	2.195533	0.836447	0.264584	铁路、船舶、航空航天和其它运输设备制造业
600150	2018-12-31	B	C37	4964.983607	4964.983607		0.002106	1.00211	473.839632	0.002079	铁路、船舶、航空航天和其它运输设备制造业
600150	2019-12-31	A	C37	1.691017	1.283856	2.250235	0.524987	2.105206	0.904808	0.239391	铁路、船舶、航空航天和其它运输设备制造业
600150	2019-12-31	B	C37	1253.136858	1253.136858		0.002166	1.002171	460.646492	0.002097	铁路、船舶、航空航天和其它运输设备制造业
600150	2020-12-31	A	C37	1.219782	0.87182	1.740942	0.653623	2.887024	0.529935	0.152995	铁路、船舶、航空航天和其它运输设备制造业
600150	2020-12-31	B	C37	406.754477	406.754477		0.000217	1.000217	4616.397977	0	铁路、船舶、航空航天和其它运输设备制造业
600151	2016-12-31	A	C39	1.338143	1.192373	0.727344	0.546481	2.20498	0.829889	0.273276	计算机、通信和其他电子设备制造业
600151	2016-12-31	B	C39	3.404192	3.314242	1.525143	0.20909	1.264366	3.782634	0.119905	计算机、通信和其他电子设备制造业
600151	2017-12-31	A	C39	1.223755	1.092067	0.687518	0.553386	2.239071	0.807056	0.172778	计算机、通信和其他电子设备制造业
600151	2017-12-31	B	C39	2.253922	2.219145	2.479614	0.236492	1.309744	3.228473	0.0191	计算机、通信和其他电子设备制造业
600151	2018-12-31	A	C39	1.358873	1.110972	0.723825	0.415884	1.711989	1.404515	0.166476	计算机、通信和其他电子设备制造业
600151	2018-12-31	B	C39	2.672926	2.623203	2.184236	0.132585	1.152851	6.542331	0.002729	计算机、通信和其他电子设备制造业
600151	2019-12-31	A	C39	1.116172	0.923619	0.253855	0.471001	1.890365	1.123136	0.17406	计算机、通信和其他电子设备制造业
600151	2019-12-31	B	C39	2.495264	2.493681	1.894681	0.136218	1.157699	6.341198	0.002404	计算机、通信和其他电子设备制造业
600151	2020-12-31	A	C39	1.087872	0.912865	0.179652	0.441297	1.789858	1.26605	0.147136	计算机、通信和其他电子设备制造业
600151	2020-12-31	B	C39	3.075269	3.075269	2.315158	0.097507	1.108042	9.255652	0.001978	计算机、通信和其他电子设备制造业
600151	2021-12-31	A	C39	1.126354	0.893643	0.320014	0.453204	1.828835	1.206512	0.150665	计算机、通信和其他电子设备制造业
600151	2021-12-31	B	C39	3.386449	3.386449	2.594417	0.102492	1.114196	8.756886	0.001637	计算机、通信和其他电子设备制造业
600152	2017-12-31	A	C38	1.410692	1.088555	1.698992	0.486216	1.946342	1.0567	0.043857	电气机械及器材制造业
600152	2017-12-31	B	C38	2.312374	2.308634	2.623718	0.118687	1.134671	7.425517	0	电气机械及器材制造业
600152	2018-12-31	A	C38	1.327257	1.063979	1.514056	0.443768	1.797811	1.25343	0.026347	电气机械及器材制造业
600152	2018-12-31	B	C38	1.89943	1.89943	1.164785	0.140797	1.16387	6.102413	0	电气机械及器材制造业
600152	2019-12-31	A	C38	1.266998	1.027583	1.069439	0.50999	2.040776	0.960821	0.072486	电气机械及器材制造业
600152	2019-12-31	B	C38	1.411733	1.411733	0.478915	0.170349	1.205326	4.870299	0	电气机械及器材制造业
600152	2020-12-31	A	C38	1.145562	0.903503	0.439286	0.550174	2.223081	0.817607	0.093084	电气机械及器材制造业
600152	2020-12-31	B	C38	1.455501	1.435349	1.024879	0.243403	1.321708	3.108408	0	电气机械及器材制造业
600160	2016-12-31	A	C26	4.393292	3.876714	838.72141	0.119875	1.136202	7.342056	0.0175	化学原料及化学制品制造业
600160	2016-12-31	B	C26	5.413615	5.240168		0.090615	1.099644	10.03571	0.003823	化学原料及化学制品制造业
600160	2017-12-31	A	C26	3.260121	2.795448	16.349149	0.159615	1.189931	5.265077	0.017917	化学原料及化学制品制造业
600160	2017-12-31	B	C26	2.362631	2.272074	13.146482	0.1712	1.206564	4.841123	0.006378	化学原料及化学制品制造业
600160	2018-12-31	A	C26	3.558695	3.041748	41.463696	0.156008	1.184845	5.409924	0.01913	化学原料及化学制品制造业
600160	2018-12-31	B	C26	2.828697	2.714046	46.208045	0.135635	1.156918	6.372735	0.006187	化学原料及化学制品制造业
600160	2019-12-31	A	C26	3.516762	2.962976	73.362518	0.140947	1.164072	6.094883	0.024512	化学原料及化学制品制造业
600160	2019-12-31	B	C26	2.321426	2.20026	420.732307	0.148013	1.173726	5.75618	0.013513	化学原料及化学制品制造业
600160	2020-12-31	A	C26	2.293492	1.864384	5.148271	0.179824	1.21925	4.561002	0.026374	化学原料及化学制品制造业
600160	2020-12-31	B	C26	1.325102	1.263389	1.340429	0.168907	1.203235	4.920422	0.013395	化学原料及化学制品制造业
600161	2016-12-31	A	C27	1.675058	0.83825	0.369656	0.577924	2.369241	0.730331	0.467996	医药制造业
600161	2016-12-31	B	C27	1.293244	1.293244	0.314944	0.171259	1.206649	4.839117	0	医药制造业
600161	2017-12-31	A	C27	10.572903	7.292785	13.130272	0.131339	1.151197	6.613874	0.061076	医药制造业
600161	2017-12-31	B	C27	17.917885	17.917885		0.043922	1.04594	21.767588	0	医药制造业
600161	2018-12-31	A	C27	7.116184	3.573556	12.78437	0.142134	1.165683	6.035631	0.051866	医药制造业
600161	2018-12-31	B	C27	328.278483	328.278483		0.001451	1.001453	688.14737	0	医药制造业
600161	2019-12-31	A	C27	6.206631	3.216395	8.473348	0.180072	1.21962	4.553329	0.085671	医药制造业
600161	2019-12-31	B	C27	174.972369	174.972369		0.002627	1.002634	379.718507	0	医药制造业
600161	2020-12-31	A	C27	4.956767	2.644648	5.508705	0.20025	1.250391	3.993754	0.086453	医药制造业
600161	2020-12-31	B	C27	2.842644	2.842644	1.875897	0.193437	1.239828	4.169651	0	医药制造业
600165	2019-12-31	A	C26	1.119456	0.986302	0.188886	0.588425	2.429688	0.699453	0.407483	化学原料及化学制品制造业
600165	2019-12-31	B	C26	0.533247	0.533247	-1.73706	0.468504	1.881481	1.134454	0.003099	化学原料及化学制品制造业
600165	2020-12-31	A	C26	0.629645	0.559959	-0.493486	0.618273	2.61967	0.61741	0.419337	化学原料及化学制品制造业
600165	2020-12-31	B	C26	0.384731	0.384731	-1.776388	0.395973	1.655556	1.525422	0.002966	化学原料及化学制品制造业
600166	2016-12-31	A	C36	0.816617	0.710728	-1.007728	0.646346	2.82762	0.54716	0.176883	汽车制造业
600166	2016-12-31	B	C36	0.833745	0.766376	-0.955417	0.590009	2.43908	0.694888	0.138415	汽车制造业
600166	2017-12-31	A	C36	0.742517	0.630346	-0.799213	0.694915	3.277776	0.439025	0.217202	汽车制造业
600166	2017-12-31	B	C36	0.780211	0.725171	-0.652917	0.622846	2.651435	0.605534	0.153219	汽车制造业
600166	2018-12-31	A	C36	0.956244	0.822789	-0.109985	0.741702	3.871503	0.34825	0.317055	汽车制造业
600166	2018-12-31	B	C36	1.050771	0.923985	0.105651	0.652696	2.879321	0.532107	0.263139	汽车制造业
600166	2019-12-31	A	C36	0.708885	0.578499	-1.036884	0.713894	3.495204	0.400769	0.201517	汽车制造业
600166	2019-12-31	B	C36	0.647685	0.552826	-1.199129	0.694391	3.272157	0.44011	0.187634	汽车制造业
600166	2020-12-31	A	C36	0.696008	0.517509	-1.473209	0.707366	3.417232	0.413696	0.286143	汽车制造业
600166	2020-12-31	B	C36	0.64273	0.488758	-1.693888	0.689089	3.216359	0.451191	0.27237	汽车制造业
600169	2016-12-31	A	C35	0.939521	0.604285	-0.131047	0.85854	7.069123	0.164768	0.429108	专用设备制造业
600169	2016-12-31	B	C35	0.8539	0.533294	-0.408939	0.825008	5.714558	0.212109	0.134623	专用设备制造业
600169	2017-12-31	A	C35	1.030707	0.639912	0.053623	0.863053	7.302115	0.158677	0.554374	专用设备制造业
600169	2017-12-31	B	C35	0.89267	0.530493	-0.266123	0.831895	5.948673	0.202074	0.265839	专用设备制造业
600169	2018-12-31	A	C35	1.009075	0.570065	0.018841	0.866815	7.508339	0.153649	0.546924	专用设备制造业
600169	2018-12-31	B	C35	0.92492	0.532965	-0.203861	0.826916	5.777548	0.209312	0.325778	专用设备制造业
600169	2019-12-31	A	C35	0.974209	0.536273	-0.052469	0.899671	9.96724	0.111517	0.615432	专用设备制造业
600169	2019-12-31	B	C35	0.954494	0.521108	-0.131058	0.832218	5.960121	0.201608	0.384004	专用设备制造业
600169	2020-12-31	A	C35	0.993489	0.537412	-0.015192	0.856444	6.965934	0.167618	0.511579	专用设备制造业
600169	2020-12-31	B	C35	0.99535	0.577071	-0.015489	0.794978	4.877514	0.257897	0.337114	专用设备制造业
600171	2016-12-31	A	C39	9.550331	9.057181	26.240201	0.109441	1.12289	8.137329	0.031127	计算机、通信和其他电子设备制造业
600171	2016-12-31	B	C39	6.479364	6.055913		0.088388	1.096957	10.313804	0.032697	计算机、通信和其他电子设备制造业
600171	2017-12-31	A	C39	6.122752	5.658545	26.71206	0.118895	1.134939	7.41075	0.021966	计算机、通信和其他电子设备制造业
600171	2017-12-31	B	C39	2.925399	2.666988		0.099767	1.110823	9.023375	0.020568	计算机、通信和其他电子设备制造业
600171	2018-12-31	A	C39	8.218481	7.460312	30.750602	0.092347	1.101743	9.828704	0.018136	计算机、通信和其他电子设备制造业
600171	2018-12-31	B	C39	4.640309	4.010029		0.064956	1.069469	14.394939	0.018872	计算机、通信和其他电子设备制造业
600171	2019-12-31	A	C39	11.920871	11.088091		0.093669	1.103349	9.675924	0.040178	计算机、通信和其他电子设备制造业
600171	2019-12-31	B	C39	6.855171	6.368405		0.090611	1.09964	10.036176	0.04498	计算机、通信和其他电子设备制造业
600171	2020-12-31	A	C39	5.138474	4.280898	582.503523	0.142173	1.165736	6.033697	0.056479	计算机、通信和其他电子设备制造业
