股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	净资产收益率B	投入资本回报率	投资收益率	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B
600161	2018-12-31	A	C27	0.166006	0.14252	0.167302	0.157717	0.002138	493.909279	0.739002	0.940872	387.937998	30.720597	0.805366	3.320223	1.923196
600195	2010-12-31	A	C27	0.153507	0.125615	0.216997	0.161296	0.242555	9.893661	36.892309	3.751166	97.303079	9.627043	1.737642	3.514981	2.234821
600195	2011-12-31	A	C27	0.195631	0.163336	0.243489	0.215697	0.493158	17.083294	21.365903	4.55231	80.179074	12.762513	1.857601	3.835758	2.185831
600195	2012-12-31	A	C27	0.09876	0.083544	0.114051	0.102648	0.103802	12.277712	29.810114	5.75999	63.541777	12.918148	2.039949	4.280582	2.253407
600195	2013-12-31	A	C27	0.08955	0.073561	0.098544	0.082211	0.094243	9.52333	38.32693	6.370425	57.29602	14.538512	1.979984	5.102415	2.389318
600195	2014-12-31	A	C27	0.084125	0.071008	0.094162	0.086272	0.256045	12.478181	29.251058	4.921306	74.167304	16.099171	1.958168	4.551516	2.085716
600195	2015-12-31	A	C27	0.079101	0.064809	0.086093	0.083546	0.080518	19.288682	18.923014	4.271179	85.456498	14.067383	2.14161	3.595349	1.793124
600195	2016-12-31	A	C27	0.087953	0.069211	0.102306	0.078087	0.293488	20.682657	17.695986	4.462207	82.022192	11.81743	1.528738	2.844444	1.521928
600195	2017-12-31	A	C27	0.084599	0.067029	0.108254	0.086604	0.465478	19.37421	18.839478	4.803378	75.98819	11.663485	1.201876	2.740106	1.475098
600195	2018-12-31	A	C27	0.08583	0.068245	0.106473	0.084963	0.292284	17.863921	20.432244	4.393314	83.08079	11.905265	1.232761	3.089294	1.496316
600195	2019-12-31	A	C27	0.056007	0.046425	0.063927	0.062504	0.173095	12.325592	29.613182	3.705044	98.51435	12.446093	1.374197	3.06866	1.262024
600195	2020-12-31	A	C27	0.087871	0.074976	0.093316	0.086165	0.326624	12.149922	30.12365	4.714629	77.630711	16.412946	1.984149	3.320129	1.318041
600196	2010-12-31	A	C27	0.096271	0.070578	0.122402	0.077284	0.14072	6.514506	56.028807	3.895264	93.703533	5.031925	0.985534	3.876289	0.47694
600196	2011-12-31	A	C27	0.103066	0.070793	0.133269	0.085122	0.160909	7.357927	49.606363	3.881085	94.045866	5.382218	1.084382	4.522432	0.477545
600196	2012-12-31	A	C27	0.104309	0.07696	0.1379	0.097677	0.181655	8.006817	45.711048	3.44276	106.310054	5.386064	1.01739	3.533094	0.439998
600196	2013-12-31	A	C27	0.119668	0.087299	0.145587	0.108026	0.183759	9.082302	40.188049	3.839283	95.069835	6.273379	1.300933	3.236417	0.504687
600196	2014-12-31	A	C27	0.095565	0.07313	0.128909	0.092172	0.133323	8.595387	42.464638	4.174536	87.434867	7.363475	1.536753	2.93087	0.489232
600196	2015-12-31	A	C27	0.103948	0.078073	0.144354	0.09578	0.135895	7.782227	46.901742	3.877892	94.123302	6.981031	1.484296	2.687049	0.44594
600196	2016-12-31	A	C27	0.096926	0.078599	0.140302	0.091856	0.112464	7.904851	46.300683	4.047803	90.41942	6.725053	1.532641	2.955079	0.465295
600196	2017-12-31	A	C27	0.087319	0.067814	0.130393	0.073958	0.10809	7.111137	51.327938	3.441988	106.043368	5.685076	1.435553	3.16921	0.463814
600196	2018-12-31	A	C27	0.064952	0.045575	0.095363	0.059135	0.082357	7.252984	50.324115	3.43341	106.308306	5.403797	1.507539	3.653905	0.50105
600196	2019-12-31	A	C27	0.073514	0.051047	0.102848	0.067928	0.166718	7.154122	51.019538	3.194116	114.272619	5.323195	1.488613	3.944516	0.528055
600196	2020-12-31	A	C27	0.067609	0.04931	0.0925	0.062969	0.09407	6.785961	53.934881	2.950825	124.033109	5.272466	1.332521	3.89901	0.530225
600200	2010-12-31	A	C27	0.031405	0.013589	0.035728	0.033003	0.391654	15.037111	24.27328	3.967324	92.001561	13.655068	1.920325	12.337712	4.754334
600200	2011-12-31	A	C27	0.026646	0.012183	0.040879	0.026693	0.406119	16.987528	21.486352	2.361787	154.543996	11.69884	1.44705	15.582702	5.693226
600201	2010-12-31	A	C27	0.09714	0.076823	0.143901	0.102823	0.020143	7.940361	45.967683	0.572101	637.999234	4.184045	0.617397	2.983465	1.64208
600201	2011-12-31	A	C27	0.116371	0.088701	0.160174	0.119594	0.010082	9.04158	40.369051	0.234163	1558.743269	2.625144	0.461899	2.441993	1.40617
600201	2012-12-31	A	C27	0.099254	0.071283	0.124327	0.104438	0.149272	6.293091	58.159019	0.215858	1695.559118	2.327757	0.407931	2.314642	1.264889
600201	2013-12-31	A	C27	0.178022	0.138633	0.211201	0.190556	6.202356	4.801485	76.018149	0.376833	968.598822	2.167288	0.522828	2.769722	1.308446
600201	2014-12-31	A	C27	0.249709	0.211104	0.276148	0.237105	0.326441	6.512504	56.046031	1.350812	270.207845	1.837851	0.840223	3.377721	1.661427
600201	2015-12-31	A	C27	0.249947	0.205566	0.258311	0.219844	0.068556	5.929244	61.559281	1.304371	279.828362	1.570359	0.856394	3.146123	1.435109
600201	2016-12-31	A	C27	0.221774	0.186364	0.220833	0.163333	0.108825	5.926608	61.755392	1.494777	244.852577	1.774164	0.637013	3.861911	1.421087
600201	2017-12-31	A	C27	0.197505	0.1731	0.210971	0.180317	0.149939	5.214858	69.992318	1.706215	213.923802	1.784453	0.51804	4.87517	1.412321
600201	2018-12-31	A	C27	0.142176	0.124967	0.154549	0.132772	0.201902	3.07745	118.604689	1.918702	190.232772	1.834742	0.48435	3.27867	0.910688
600201	2019-12-31	A	C27	0.039612	0.038137	0.044967	0.041294	-0.001312	1.677942	217.528377	1.521014	239.971493	1.371236	0.35178	1.153916	0.410268
600201	2020-12-31	A	C27	0.076978	0.071204	0.083377	0.071948	0.026491	2.676949	136.722814	2.038723	179.524143	1.942265	0.538011	1.093265	0.528747
600211	2010-12-31	A	C27	0.048813	0.032695	0.077479	0.054884	0.082492	15.284469	23.88045	4.155514	87.835103	11.305205	2.121422	12.2207	5.142064
600211	2011-12-31	A	C27	0.03681	0.027684	0.062098	0.043485	0.00183	14.447726	25.263491	3.885492	93.939197	10.506042	2.034611	12.492213	4.664585
600211	2015-12-31	A	C27	0.118289	0.103536	0.20162	0.157599	0.874967	19.203099	19.007349	4.3347	84.204213	18.256132	2.136224	12.969366	6.035674
600211	2016-12-31	A	C27	0.153782	0.133064	0.348569	0.284384	0.020321	19.738901	18.542066	1.711386	213.861747	0.643406	1.415855	6.394327	0.851534
600211	2017-12-31	A	C27	0.132815	0.101409	0.173318	0.135319	0.02827	4.617029	79.055167	2.648799	137.7983	0.810663	1.259758	6.314204	0.578216
600211	2018-12-31	A	C27	0.095936	0.089709	0.101376	0.091103	-0.018338	2.879454	126.760143	2.771487	131.698254	20.763263	1.082117	7.207302	0.693964
600211	2019-12-31	A	C27	0.12874	0.119778	0.134938	0.124449	-0.017892	3.661726	99.679769	3.019407	120.884664	19.224942	1.03433	8.437642	0.875089
600211	2020-12-31	A	C27	0.159948	0.147303	0.16709	0.155912	-0.011925	4.289715	85.320353	2.680688	136.532114	18.782281	1.020081	8.953497	0.909531
600216	2010-12-31	A	C27	0.323894	0.26855	0.340121	0.299078	0.014291	5.798685	62.945306	5.442142	67.06918	6.531087	1.731806	3.882022	2.802808
600216	2011-12-31	A	C27	0.247084	0.206567	0.245874	0.233217	0.036841	6.061768	60.213456	5.072986	71.949735	6.589614	1.538768	3.912337	2.708368
600216	2012-12-31	A	C27	0.158171	0.138885	0.160632	0.131714	0.029977	5.927982	61.741078	4.958265	73.816143	6.328345	1.34042	4.214166	2.39138
600216	2013-12-31	A	C27	0.073576	0.061941	0.071404	0.067045	0.018089	5.337646	68.382204	4.862212	75.068714	4.942335	1.199088	2.802685	1.544856
600216	2014-12-31	A	C27	0.027186	0.022215	0.026275	0.025005	0.002913	5.497386	66.395192	4.861652	75.077361	4.241282	1.345775	2.01783	1.172266
600216	2015-12-31	A	C27	0.021207	0.019633	0.024015	0.019165	0.689338	5.125116	71.2179	4.478915	81.492951	3.799545	1.326305	1.590634	0.96314
600216	2016-12-31	A	C27	0.060775	0.052082	0.065311	0.055913	0.00785	5.475626	66.841673	4.007573	91.327095	3.887259	1.457981	1.585247	1.07505
600216	2017-12-31	A	C27	0.035073	0.025746	0.032434	0.031907	0.216103	4.92204	74.156244	4.007546	91.078181	4.47552	1.362212	1.636422	1.110762
600216	2018-12-31	A	C27	0.045579	0.032982	0.041253	0.038642	0.054848	5.35872	68.113281	3.683074	99.102	4.832112	1.483454	1.837824	1.294793
600216	2019-12-31	A	C27	0.038621	0.028608	0.035743	0.032116	0.100903	5.271659	69.238166	3.177308	114.877122	5.441498	1.441537	1.755426	1.32436
600216	2020-12-31	A	C27	0.088296	0.063236	0.081026	0.080622	0.388332	5.661549	64.646619	2.939067	124.529315	5.983112	1.442722	1.862738	1.368788
600222	2010-12-31	A	C27	0.041893	0.023746	0.046552	0.040304	0.06003	6.586252	55.418469	4.777792	76.395121	5.99489	1.641165	1.877524	1.484551
600222	2011-12-31	A	C27	0.040441	0.015407	0.033738	0.037988	0.063182	5.588153	65.316751	5.081252	71.83269	6.121811	1.501188	1.842071	1.396396
600222	2012-12-31	A	C27	0.050131	0.021149	0.049847	0.05268	0.001782	5.399722	67.781267	5.306051	68.977852	5.602769	1.450132	1.876511	1.426038
600222	2014-12-31	A	C27	0.05187	0.023637	0.044039	0.048804	0.081161	4.577537	79.737204	5.912352	61.735161	6.09509	0.951996	2.046002	1.557682
600222	2015-12-31	A	C27	0.022171	0.001787	0.003281	0.028249	0.041755	3.356051	108.758776	3.888917	93.856464	5.77319	0.725391	1.512856	0.956989
600222	2016-12-31	A	C27	0.027701	0.000701	0.001236	0.026198	0.037037	2.822166	129.687623	2.896613	126.35447	5.939894	0.709501	1.382941	0.732432
