Stkcd	Accper	Indcd	F100101B	F100201B	F100301B	F100401A	F100901A	F100902A	F100903A	F100904A	Indnme
股票代码	截止日期	行业代码	市盈率1	市销率1	市现率1	市净率	托宾Q值A	托宾Q值B	托宾Q值C	托宾Q值D	行业名称
300582	2017-12-31	C39	142.516753	4.671611	64.554529	3.849195	2.070435	2.192412	2.79103	2.955459	计算机、通信和其他电子设备制造业
300582	2018-12-31	C39	28.753886	2.093503	19.709589	2.110347	1.402481	1.480001	1.680625	1.773519	计算机、通信和其他电子设备制造业
300582	2019-12-31	C39	22.140304	2.329797	16.647654	2.212472	1.50327	1.575617	1.742221	1.826068	计算机、通信和其他电子设备制造业
300582	2020-12-31	C39	21.301696	3.270437	22.884981	2.799812	1.768431	1.803435	2.118303	2.160231	计算机、通信和其他电子设备制造业
300582	2021-12-31	C39	35.252085	4.529759	269.907076	4.484147	2.462104	2.500567	3.110972	3.159571	计算机、通信和其他电子设备制造业
300583	2017-12-31	C27	51.630008	5.636105	406.335733	2.593511	1.331807	1.382108	2.343679	2.432196	医药制造业
300583	2018-12-31	C27	28.198816	3.401979		1.922724	1.208751	1.242723	1.662165	1.708881	医药制造业
300583	2019-12-31	C27	75.420875	3.830124	64.202692	1.960575	1.194232	1.287458	1.606702	1.732127	医药制造业
300583	2020-12-31	C27		2.772312	9.943578	1.496791	1.228982	1.307143	1.295732	1.378139	医药制造业
300584	2017-12-31	C27	39.548476	5.701545	55.724663	5.01155	1.808855	1.878861	4.28439	4.450203	医药制造业
300584	2018-12-31	C27	34.807597	4.069066	37.51809	4.98652	2.151661	2.214462	3.916025	4.030321	医药制造业
300584	2019-12-31	C27	34.780323	3.655015	34.737899	5.16711	2.236378	2.293811	4.135402	4.241605	医药制造业
300584	2020-12-31	C27	45.159577	3.486358	33.552898	3.626661	2.049988	2.282166	2.967337	3.303412	医药制造业
300585	2016-12-31	C36	24.885718	3.835207	59.417723	2.950337	1.361808	1.404836	2.447232	2.524556	汽车制造业
300585	2017-12-31	C36	50.738038	7.632919	72.515232	6.669499	3.019798	3.112463	5.032538	5.186967	汽车制造业
300585	2018-12-31	C36	31.217501	4.098433	33.55262	3.098198	1.646174	1.812819	2.24867	2.476305	汽车制造业
300585	2019-12-31	C36	127.784087	7.291675	68.665519	5.399644	2.693	2.96111	3.78775	4.164851	汽车制造业
300585	2020-12-31	C36	71.984188	5.267992	94.104134	4.020706	2.933166	3.19823	2.933166	3.19823	汽车制造业
300589	2017-12-31	C37	79.494128	6.579592		8.967731	1.894311	2.011449	4.576831	4.859848	铁路、船舶、航空航天和其它运输设备制造业
300589	2018-12-31	C37	71.6613	4.753116	12.798692	6.598637	1.607849	1.679716	3.05366	3.190151	铁路、船舶、航空航天和其它运输设备制造业
300589	2019-12-31	C37	76.494024	4.728598		7.162314	1.857147	1.948821	3.756264	3.941683	铁路、船舶、航空航天和其它运输设备制造业
300589	2020-12-31	C37	191.230148	10.875039	219.997152	17.965565	3.979464	4.214753	7.378743	7.815016	铁路、船舶、航空航天和其它运输设备制造业
300590	2017-12-31	C39	46.346919	12.395783	57.776438	5.839581	2.056081	2.056242	5.224323	5.224733	计算机、通信和其他电子设备制造业
300590	2018-12-31	C39	32.11647	8.403066	41.877399	4.630328	2.774842	2.774842	3.954837	3.954837	计算机、通信和其他电子设备制造业
300590	2019-12-31	C39	36.006691	9.282003	52.559229	5.816267	3.475629	3.476369	5.078567	5.079649	计算机、通信和其他电子设备制造业
300590	2020-12-31	C39	82.061329	15.706176	143.997744	6.892912	4.547789	4.550852	6.022383	6.026438	计算机、通信和其他电子设备制造业
300593	2017-12-31	C38	69.384853	7.134727		4.441869	1.632384	1.694017	3.529097	3.662344	电气机械及器材制造业
300593	2018-12-31	C38	51.443381	4.034975	21.315859	2.599681	1.499448	1.668033	1.880595	2.092033	电气机械及器材制造业
300593	2019-12-31	C38	40.149569	3.893264	44.92849	3.648017	1.87104	2.063005	2.539667	2.800233	电气机械及器材制造业
300593	2020-12-31	C38	34.356971	5.908531	303.878841	5.064634	2.783397	3.020798	3.394849	3.684401	电气机械及器材制造业
300594	2019-12-31	C37	38.871564	6.032488		3.887814	1.523145	1.556555	3.092579	3.160414	铁路、船舶、航空航天和其它运输设备制造业
300594	2020-12-31	C37	24.558529	3.648241	84.715568	2.379394	1.742951	1.777457	1.984976	2.024273	铁路、船舶、航空航天和其它运输设备制造业
300595	2017-12-31	C35	42.375017	20.205111	43.511317	7.751082	2.463232	2.49641	6.944448	7.037986	专用设备制造业
300595	2018-12-31	C35	41.437411	18.961344	58.52498	8.030267	4.807291	5.024661	7.198342	7.523827	专用设备制造业
300595	2019-12-31	C35	64.950104	29.604945	69.549598	13.319596	7.822202	8.300368	12.029556	12.764914	专用设备制造业
300595	2020-12-31	C35	112.140706	57.183333	130.69789	25.003883	16.476425	17.939819	22.579736	24.585211	专用设备制造业
300595	2021-12-31	C35	82.478045	37.677163	77.438681	19.239829	12.213838	13.473626	16.562228	18.270528	专用设备制造业
300596	2017-12-31	C26	26.105032	2.932222	106.693716	3.636181	1.407269	1.565254	2.629076	2.924224	化学原料及化学制品制造业
300596	2018-12-31	C26	28.459858	3.750632	159.409692	5.076554	2.51133	2.740518	3.221102	3.515065	化学原料及化学制品制造业
300596	2019-12-31	C26	28.658008	3.80422	45.344176	3.88332	2.059759	2.493823	2.773861	3.358412	化学原料及化学制品制造业
300596	2020-12-31	C26	27.813906	3.243455	43.067931	3.693673	2.369091	2.779153	2.540063	2.979718	化学原料及化学制品制造业
300596	2021-12-31	C26	21.531057	2.663929	29.399266	3.49432	2.063333	2.303259	2.174366	2.427202	化学原料及化学制品制造业
300600	2017-12-31	C37	40.547517	10.520642	812.257538	4.926909	1.820056	1.897236	4.280225	4.46173	铁路、船舶、航空航天和其它运输设备制造业
300600	2018-12-31	C37	25.114679	5.565535	69.993591	2.473266	1.489853	1.553312	2.251033	2.346913	铁路、船舶、航空航天和其它运输设备制造业
300600	2019-12-31	C37	35.195906	6.238674		2.695341	1.385136	1.420821	1.934579	1.98442	铁路、船舶、航空航天和其它运输设备制造业
300600	2020-12-31	C37	90.113155	10.775486		5.264414	2.898885	2.983262	3.741268	3.850164	铁路、船舶、航空航天和其它运输设备制造业
300601	2017-12-31	C27	92.681121	17.136905	129.22698	18.579582	1.84936	1.96193	9.516692	10.095973	医药制造业
300601	2018-12-31	C27	52.440152	11.32796	67.901962	12.465898	3.454793	3.579539	7.298499	7.562035	医药制造业
300601	2019-12-31	C27	98.595986	29.147851	112.010598	20.566142	6.473012	7.026886	14.634654	15.886893	医药制造业
300601	2020-12-31	C27	175.974993	52.857324	271.730055	16.014043	9.366602	9.663389	12.691404	13.09354	医药制造业
300602	2017-12-31	C39	47.249165	5.026967	40.935748	5.377821	1.730825	1.753568	3.9233	3.974852	计算机、通信和其他电子设备制造业
300602	2018-12-31	C39	41.090904	5.145859	111.909294	5.883341	1.917766	2.046504	4.022647	4.292684	计算机、通信和其他电子设备制造业
300602	2019-12-31	C39	36.827399	4.965101	40.988834	7.232303	1.954714	2.169106	4.070597	4.517059	计算机、通信和其他电子设备制造业
300602	2020-12-31	C39	49.290964	3.485533	27.554987	3.80025	1.980534	2.178735	2.605126	2.865834	计算机、通信和其他电子设备制造业
300604	2017-12-31	C35	96.265387	26.906343	449.467252	11.537889	2.999486	3.046594	9.189602	9.333926	专用设备制造业
300604	2018-12-31	C35	125.105141	21.111814	366.500107	9.696333	3.656794	3.700892	7.032178	7.116982	专用设备制造业
300604	2019-12-31	C35	627.216902	18.769773		7.511793	2.980364	3.889053	5.911721	7.714156	专用设备制造业
300604	2020-12-31	C35	111.275985	11.761835	211.978855	7.421391	4.010135	4.781735	5.382639	6.418326	专用设备制造业
300607	2017-12-31	C34	64.188862	11.535348	1211.489464	11.491744	2.728378	2.790393	7.91235	8.092195	通用设备制造业
300607	2018-12-31	C34	23.535781	3.347884	34.814071	4.394757	1.797696	2.006857	2.814049	3.141463	通用设备制造业
300607	2019-12-31	C34	37.604718	4.258864	57.865703	4.219944	2.006813	2.148587	3.022408	3.23593	通用设备制造业
300607	2020-12-31	C34	17.990301	3.356761	9.210298	4.288531	2.10309	2.206774	2.760174	2.896253	通用设备制造业
300610	2017-12-31	C26	32.09626	3.599654	70.13397	3.702851	1.567236	1.587314	3.268942	3.310822	化学原料及化学制品制造业
300610	2018-12-31	C26	22.323197	2.445604	27.697928	2.520776	1.429115	1.480903	2.299917	2.383262	化学原料及化学制品制造业
300610	2019-12-31	C26	19.912257	2.317583	17.973015	2.118926	1.318371	1.421084	1.960518	2.113259	化学原料及化学制品制造业
300610	2020-12-31	C26	18.212315	2.721387	21.918206	2.500703	1.925633	2.07788	2.260672	2.439408	化学原料及化学制品制造业
300611	2017-12-31	C34	55.610348	6.525135	176.580613	3.896004	1.569286	1.629102	3.277022	3.401932	通用设备制造业
300611	2018-12-31	C34	82.867053	2.797083	43.110799	2.318605	1.349367	1.550386	1.85179	2.127657	通用设备制造业
300611	2019-12-31	C34	76.18145	2.862083	26.21146	2.775423	1.370786	1.550193	2.007597	2.270349	通用设备制造业
300611	2020-12-31	C34	43.713244	2.606109	21.244978	2.68791	1.633733	1.823694	1.931605	2.156201	通用设备制造业
300615	2017-12-31	C39	82.305602	10.971067	58.830868	5.640005	2.005287	2.029463	5.021146	5.081683	计算机、通信和其他电子设备制造业
300615	2018-12-31	C39	164.359069	10.803208		5.468105	1.934768	1.966365	4.82372	4.902498	计算机、通信和其他电子设备制造业
300615	2019-12-31	C39	225.322757	16.641821	127.570305	8.019141	2.742854	2.786826	7.157446	7.272191	计算机、通信和其他电子设备制造业
300615	2020-12-31	C39	504.237377	11.099064	63.613968	5.198459	2.831238	2.873547	4.597067	4.665763	计算机、通信和其他电子设备制造业
300616	2017-12-31	C21	45.899375	3.276792	19.846601	6.659245	1.794153	1.842757	4.246908	4.361959	家具制造业
300616	2018-12-31	C21	25.307248	1.816855	18.566148	3.962071	1.582041	1.673231	2.69607	2.851475	家具制造业
300616	2019-12-31	C21	28.007752	2.039108	23.922587	4.208793	1.641823	1.762159	2.845112	3.053641	家具制造业
300616	2020-12-31	C21	157.167238	2.429817	119.86469	4.515316	2.2934	2.484857	2.974761	3.223098	家具制造业
300617	2017-12-31	C38	42.235835	9.398238		4.15289	1.629952	1.676465	3.51943	3.619862	电气机械及器材制造业
300617	2018-12-31	C38	28.763368	6.814461	37.400156	2.546757	1.458444	1.49722	2.249058	2.308855	电气机械及器材制造业
300617	2019-12-31	C38	38.68304	7.839415	68.816363	3.009126	1.581555	1.624685	2.584481	2.654961	电气机械及器材制造业
300617	2020-12-31	C38	47.792311	12.164711	207.263534	6.920934	3.329321	3.477762	5.657674	5.909926	电气机械及器材制造业
300617	2021-12-31	C38	58.918988	14.954395	154.541991	4.65949	2.180204	2.228168	4.033267	4.121999	电气机械及器材制造业
300619	2017-12-31	C35	73.03881	7.083339		8.322968	1.951866	2.080498	4.805426	5.122114	专用设备制造业
300619	2018-12-31	C35	44.405669	3.199744	54.015144	4.491157	1.633	1.712944	2.551841	2.676768	专用设备制造业
300619	2019-12-31	C35	41.981193	2.893342	41.537203	3.532468	1.480352	1.545945	2.121087	2.21507	专用设备制造业
300619	2020-12-31	C35	133.936656	2.864519	17.105439	3.231868	1.605796	1.782067	1.799648	1.997198	专用设备制造业
300620	2017-12-31	C39	58.840295	15.378948	75.133809	7.394473	2.355168	2.393605	6.420674	6.525459	计算机、通信和其他电子设备制造业
300620	2018-12-31	C39	48.682418	13.708602	135.255207	7.137677	2.014909	2.370455	5.153055	6.06235	计算机、通信和其他电子设备制造业
300620	2019-12-31	C39	60.120912	9.115071	47.999251	5.560059	1.856711	2.1638	4.394478	5.121299	计算机、通信和其他电子设备制造业
300620	2020-12-31	C39	74.197222	9.147464	78.832694	3.205386	2.572795	2.817117	2.907763	3.183895	计算机、通信和其他电子设备制造业
300620	2021-12-31	C39	64.604394	12.654746	97.896297	5.510718	4.806438	5.237973	4.912833	5.35392	计算机、通信和其他电子设备制造业
300623	2017-12-31	C39	46.751601	15.643204	54.795938	5.520981	2.022096	2.091368	5.053738	5.226866	计算机、通信和其他电子设备制造业
300623	2018-12-31	C39	25.474685	7.852254	16.145621	3.125551	1.720136	1.777139	2.839128	2.933212	计算机、通信和其他电子设备制造业
300623	2019-12-31	C39	42.366584	11.920173	40.291707	3.575688	1.778607	1.814981	2.974901	3.035741	计算机、通信和其他电子设备制造业
300623	2020-12-31	C39	75.652567	21.128278	93.223058	8.565736	5.660361	5.86017	7.414668	7.676403	计算机、通信和其他电子设备制造业
300625	2017-12-31	C38	27.34659	3.084722	136.545215	3.093303	1.419668	1.448968	2.678671	2.733956	电气机械及器材制造业
300625	2018-12-31	C38	21.854202	1.619565		1.885337	1.22098	1.281878	1.67016	1.753463	电气机械及器材制造业
300625	2019-12-31	C38	18.633245	1.824977	14.748508	2.035587	1.249966	1.304425	1.758066	1.834663	电气机械及器材制造业
300625	2020-12-31	C38	18.790702	1.88315	19.373821	1.840061	1.307254	1.3596	1.62163	1.686565	电气机械及器材制造业
300626	2017-12-31	C38	49.825096	3.399285	88.842366	5.847817	1.639475	1.691346	3.557898	3.670466	电气机械及器材制造业
300626	2018-12-31	C38	36.094623	1.872917	124.038408	3.065592	1.535536	1.627054	2.029497	2.150455	电气机械及器材制造业
300626	2019-12-31	C38	62.934744	2.018975	11.365652	2.799974	1.522985	1.616573	1.97946	2.101099	电气机械及器材制造业
300626	2020-12-31	C38	138.559563	2.228531	166.976918	2.948036	1.727559	1.775569	2.081377	2.139219	电气机械及器材制造业
300627	2017-12-31	C39	42.222766	8.054529	68.497297	6.967461	1.982818	2.028386	5.065583	5.182	计算机、通信和其他电子设备制造业
300627	2018-12-31	C39	39.403316	4.464531		4.838824	1.994205	2.038899	3.431777	3.508691	计算机、通信和其他电子设备制造业
300627	2019-12-31	C39	37.224455	4.615639	32.265068	5.209229	2.133152	2.308573	3.680501	3.983168	计算机、通信和其他电子设备制造业
300627	2020-12-31	C39	39.148347	5.505929	33.573418	7.111998	3.664494	3.938698	4.466427	4.800636	计算机、通信和其他电子设备制造业
300628	2017-12-31	C39	33.695615	14.344682	38.612101	6.926458	2.408843	2.437831	6.634619	6.71446	计算机、通信和其他电子设备制造业
300628	2018-12-31	C39	27.320456	12.8144	34.032484	6.647601	2.313926	2.33688	6.270238	6.332438	计算机、通信和其他电子设备制造业
300628	2019-12-31	C39	35.139255	17.437239	39.73188	9.874561	3.013539	3.189649	9.081467	9.612187	计算机、通信和其他电子设备制造业
300628	2020-12-31	C39	51.594441	23.953566	58.494476	12.679272	6.574101	6.951896	11.517862	12.179761	计算机、通信和其他电子设备制造业
300629	2020-12-31	C39	60.058374	9.476813	26.81918	3.340989	2.135998	3.693482	2.824601	4.884188	计算机、通信和其他电子设备制造业
300630	2017-12-31	C27	95.009169	28.782502	99.682548	12.960459	3.417818	3.522261	10.865805	11.197844	医药制造业
300630	2018-12-31	C27	44.484778	12.935887	85.147397	9.137446	4.502049	4.617344	7.481264	7.672855	医药制造业
300630	2019-12-31	C27	51.677978	16.380116	72.258712	13.580685	5.528176	5.81078	9.380323	9.859852	医药制造业
300630	2020-12-31	C27	44.926839	15.400831	55.124402	8.97701	4.913925	5.070299	6.322753	6.52396	医药制造业
300631	2017-12-31	C35	52.901093	8.254286		4.164986	1.612736	1.673941	3.441048	3.57164	专用设备制造业
300631	2018-12-31	C35	27.392605	3.340417	15.634994	2.508263	1.667993	1.795193	2.016731	2.170526	专用设备制造业
300631	2019-12-31	C35	28.314188	3.587929	29.682048	2.538843	1.555682	1.638355	1.832439	1.929819	专用设备制造业
300631	2020-12-31	C35	18.87515	3.541297	267.065746	2.214055	1.716232	1.797258	1.733123	1.814947	专用设备制造业
300631	2021-12-31	C35	60.619476	9.346465	190.714756	4.670646	3.557488	3.676587	3.603602	3.724244	专用设备制造业
300632	2017-12-31	C39	49.394326	5.212645	54.332657	5.021699	1.751454	1.786464	4.005815	4.085887	计算机、通信和其他电子设备制造业
300632	2018-12-31	C39	17.837592	2.767815	21.603997	3.409929	1.402497	1.461891	2.25429	2.349756	计算机、通信和其他电子设备制造业
300632	2019-12-31	C39	24.917091	4.488922	20.208984	5.461783	1.886901	1.961266	3.806693	3.956721	计算机、通信和其他电子设备制造业
300632	2020-12-31	C39	30.944244	4.495801	18.20728	2.25095	1.423038	1.452058	1.992594	2.03323	计算机、通信和其他电子设备制造业
300633	2017-12-31	C35	58.162805	11.174416	81.144408	10.432727	1.748524	1.963005	8.483556	9.524184	专用设备制造业
300633	2018-12-31	C35	43.623271	8.982585	47.166166	8.406081	3.599075	4.920992	6.289265	8.599273	专用设备制造业
300633	2019-12-31	C35	95.508723	7.734287	50.934964	6.905866	2.663996	3.319308	4.435004	5.525964	专用设备制造业
300633	2020-12-31	C35		8.978892	38.51706	7.764492	5.001921	5.964963	5.040193	6.010605	专用设备制造业
300636	2017-12-31	C27	38.141587	8.414313	73.314987	3.918784	1.633368	1.683577	3.574579	3.684458	医药制造业
300636	2018-12-31	C27	59.161212	5.432955	19.367725	2.205046	1.573525	1.620124	1.986927	2.045769	医药制造业
300636	2019-12-31	C27	49.734218	5.816678		3.401667	1.968196	2.012133	2.670078	2.729684	医药制造业
300636	2020-12-31	C27	41.367013	6.655198	36.192644	3.549056	2.201292	2.234845	2.418103	2.454961	医药制造业
300637	2017-12-31	C26	39.794739	5.945404	31.3598	4.605042	1.761903	1.809359	4.130864	4.242127	化学原料及化学制品制造业
300637	2018-12-31	C26	22.138683	5.786824	18.683736	4.338313	2.536276	2.660868	3.925647	4.11849	化学原料及化学制品制造业
